2021-04-09 23:59:18,"$amzn
$spy $psfe $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda $googl $shop $f $tdoc $pcty… https://t.co/qZl70t8fIe"
2021-04-09 23:58:07,"$amzn
$spy $psfe $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda $googl $shop $f $tdoc $pcty… https://t.co/lJxVrj7fs0"
2021-04-09 23:55:29,"$amzn
$spy $psfe $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda $googl $shop $f $tdoc $pcty… https://t.co/jOKB9yJKeA"
2021-04-09 23:55:29,"$AAPL $2.23T 
$MSFT $1.93T
$AMZN $1.70T
$GOOGL $1.54T

$FB $889.78B
$TSLA $649.84B"
2021-04-09 23:55:20,Wow $fb bought Instagram for dirt cheap!!! Talk about an accretive acquisition!! https://t.co/z17jIjOVLf
2021-04-09 23:54:09,Unusual options tape today. $AAPL $SOS $BAC $GE $FB $PLTR $FUBO. I took $FUBO yesterday.  Sold for $5 profit today. https://t.co/LVLrI4jSlY
2021-04-09 23:50:00,$penn $ino $mara $aal $tsla $opti $spy $srne $sunw $dkng $aapl $fsr  $hexo $boxl $fubo $uxin $nok $vxrt  $acb $amc… https://t.co/8n3YFIFiwn
2021-04-09 23:49:03," @DaveG808: $HMBL will GO BEAST MODE one 
            Day Very Soon💪🏽

#HUMBL #investing #NFTs @NBA @NBAJPN @MLB @dallasmavs $fb #fintech…"
2021-04-09 23:46:43," @InvestmentTalkk: One sentence, for the rationale behind each of my position, at the times they were first purchased: 

1) $FB ($251): M…"
2021-04-09 23:44:06,"$fb options positions mentioned on /r/wallstreetbets over the last 7 days

Via https://t.co/3zNWxG3X7S

#fb… https://t.co/dll15SlNYX"
2021-04-09 23:42:31, @leadlagreport: Facebook is in hot water after news that its users' personal details were leaked in a hack. The social media giant has a…
2021-04-09 23:42:27,Who uses $FB https://t.co/FT4CuhKvph
2021-04-09 23:41:42,1) The US Stock Market represents the health of large US companies and those companies have done very well. In 1980… https://t.co/oZ9Qw9PCir
2021-04-09 23:41:25,Number of leading stocks today: 225 $SPY $QQQ $FB $GOOGL $AMZN $AAPL #DailyStkLeaderCount #Bitcoin #BTC
2021-04-09 23:39:59,"What does he ask here?

$spy $spx $etsy $ndx $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda… https://t.co/tnibv0fmz3"
2021-04-09 23:39:17," @carlquintanilla: $KO
$CSCO
$JPM
$DAL
$C
$MSFT
$MRK
$AXP
$AFL
$BLK
$VIAC
$UAL
$AAPL
$FB
$CMG
$TWTR
$GOOGL"
2021-04-09 23:36:25,Prior to the election &gt; 500k impressions (in just 1 state) were blocked by $FB $TWTR &amp; $GOOG. Effectively silencing… https://t.co/G4G9s4kzC4
2021-04-09 23:34:41," @EliteOptions2: Learn to identify momentum and you will separate yourself from everyone else 🚀

$GOOGL  2150C  $12.00  -&gt; $120.00
$FB…"
2021-04-09 23:32:18,Skim the cream of financial news $TWTR $FB $LNKD https://t.co/7gg0FoRUNF https://t.co/LVCVbdIAhb
2021-04-09 23:27:09,"CORRECTED-Facebook removes 16,000 groups for selling fake reviews after UK intervention $FB https://t.co/7zuOoZcKn1"
2021-04-09 23:26:09,"CORRECTED-UPDATE 1-Facebook axes 16,000 groups for trading fake reviews after UK intervenes $FB https://t.co/rVgwlBcnHv"
2021-04-09 23:25:09,"UPDATE 1-Facebook axes 16,000 accounts for trading fake reviews after UK intervenes $FB https://t.co/nLjcEqmBJw"
2021-04-09 23:24:27,"On Tuesday March 30th 
@vwaptrader1 held a highly attended and popular webinar.....

""Market Profile 101 Basics Cla… https://t.co/dN292EWAD6"
2021-04-09 23:24:09,"Facebook axes 16,000 accounts for trading fake reviews after UK intervenes $FB https://t.co/3pPsoYLISg"
2021-04-09 23:23:25,"$pt $aiki $th $tsla $bbd
$tlry $mara $clf $fb

Guys,,Another great week  i’ve made 5k to $39k+ after joined this ro… https://t.co/wbcCzdcf1e"
2021-04-09 23:23:17,"$MRNA 5.25 -&gt; 7.00
$LULU 7.00 -&gt; 9.05
$GOOGL 2.65 -&gt; 13.00
$AMZN 45.00 -&gt; 52.00
$AVGO 6.45 -&gt; 9.00
$DPZ 4.40 -&gt; 5.4… https://t.co/AG2TEx0KwJ"
2021-04-09 23:23:09,"Facebook axes 16,000 groups for trading fake reviews after UK intervenes $FB https://t.co/OxBxuALHIF"
2021-04-09 23:22:45," @TiernanRayTech: Arista’s next phase: ’We’re entering a much larger market opportunity,’ says CEO Jayshree Ullal — The Technology Letter…"
2021-04-09 23:20:37,$AAPL that 116 level gave nice upside now almost at 168 134. 134-139 needs clearance for higher 145/150 and target… https://t.co/mmyeoRvyO8
2021-04-09 23:20:02,Facebook is in hot water after news that its users' personal details were leaked in a hack. The social media giant… https://t.co/aS5AOMbwYS
2021-04-09 23:19:46,"Looking back to Jan 30th...

Does it compute Dr. Slots?
@DoctorSlots 

$spy $psfe $qqq $tsla $pltr $aapl $amzn… https://t.co/mug8aWHY6U"
2021-04-09 23:17:02,"$AAPL $AMZN $FB NEW AICLE : Will The Biden/Yellen Multinational Tax Proposal Sink Apple, Amazon, Microsoft, Alpha… https://t.co/CpiucNkJbs"
2021-04-09 23:16:31, @IBD_PSeitz: The Most Widely Used Social Media Platforms https://t.co/AQzFOjcimf $GOOGL $FB $PINS $MSFT $SNAP $TWTR https://t.co/KQhjuIG…
2021-04-09 23:14:58,"Sorry, new positions in $FB $FDX. @jack where's the edit button?"
2021-04-09 23:14:50," @SergDJB: Me and my Bear 🐻 friends telling me to Short"" since last summer 😂 🤦🏾‍♂️.
Congrats fam'🎉 don't fight it!
$AMD $SPY $INTC $BABA…"
2021-04-09 23:12:10," @stonksrus: Monkey Bars from T.O.S. BIG IDEA
Volume Profile on Left 
Price (Market) Profile on Right (Colors change as day moves on.)

$…"
2021-04-09 23:11:13,"Monkey Bars from T.O.S. BIG IDEA
Volume Profile on Left 
Price (Market) Profile on Right (Colors change as day move… https://t.co/1J9Uv0DMTB"
2021-04-09 23:10:00,$penn $mara $tsla $srne $dkng $ino $yvr $vxrt $sndl  $nio $sunw $hexo $aapl $fubo $spy $fb $boxl $wkhs  $acb $gme… https://t.co/7MpQROsUZk
2021-04-09 23:09:46,A green week afters a +3% week ... works for me. $HBM $PYPL $AAPL $AMZN $FB $MU leading $KWEB $DD $DOW lagging.  Have a great weekend!
2021-04-09 23:08:34," @SergDJB: Me and my Bear 🐻 friends telling me to Short"" since last summer 😂 🤦🏾‍♂️.
Congrats fam'🎉 don't fight it!
$AMD $SPY $INTC $BABA…"
2021-04-09 23:07:51,"Me and my Bear 🐻 friends telling me to Short"" since last summer 😂 🤦🏾‍♂️.
Congrats fam'🎉 don't fight it!
$AMD $SPY… https://t.co/xWNWwg4oRn"
2021-04-09 23:04:03,"Example 3 $FB
This one looks like ""eating sardines"" https://t.co/X5DndOgDgB"
2021-04-09 23:02:25,"Growth and Tech vs Defensive/Value

CiovaccoCapital Highlight (Upper Right)
(So too be determined if Tech Rotation… https://t.co/RamZNx9yHz"
2021-04-09 23:01:37," @ZAechnical: The most relevant speech of our time 

$FB $GOOGL $TWTR"
2021-04-09 23:00:45,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/wZC7hbyfJk $NVDA $TSLA $GS $C $WFC $GOOGL $FB
2021-04-09 23:00:37,@nedsegal @jack @pichette  Another earnings conference call at months end with no #Bitcoin on the balance sheet or… https://t.co/wXBslXjxXC
2021-04-09 23:00:28,Berkshire Hathaway has outperformed 5 of the 7 largest tech stocks in 2021 https://t.co/WLG1v9DzU7 #Buffett $BRK.A… https://t.co/lZKRG9oXSm
2021-04-09 23:00:04,"【GAFAM】
📱 $GOOG 2285.88 (+0.90%)
🛒 $AMZN 3372.20 (+2.21%)
📘 $FB 312.46 (-0.18%)
🍎 $AAPL 133.00 (+2.02%)
🖥 $MSFT 255… https://t.co/8mKEgdjO6M"
2021-04-09 22:59:10,UPDATE 2-LinkedIn says some user data scraped and posted for sale $MSFT $FB https://t.co/NCQN1lHyTr
2021-04-09 22:58:11,LinkedIn says some user data scraped and posted for sale $MSFT $FB https://t.co/1rM7ycwBJq
2021-04-09 22:57:14," @mukund: $AMZN $15B in Online Ad spend is about 10% of US ad spent in market share $GOOG 29%, $FB 25% https://t.co/R6oaYDEsaK"
2021-04-09 22:56:44, @GerberKawasaki: Zuck spends $2 mil a month on security. About the same budget as Pablo Escobar. #DeleteFacebook $FB #Facebook https://t…
2021-04-09 22:54:49,@ParrotStock @HowlWithWOLF I exited $FB and never got into $BUZZ but this seems like the right choice
2021-04-09 22:54:48," @TiernanRayTech: Arista’s next phase: ’We’re entering a much larger market opportunity,’ says CEO Jayshree Ullal — The Technology Letter…"
2021-04-09 22:54:21,"$penn Timing on Monkey Bars...hmmm

$spy $psfe $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda… https://t.co/UTMTQjP6OG"
2021-04-09 22:52:58,How long before we get a Clubhouse feature on Instagram? $FB https://t.co/fWSaMaxFZY
2021-04-09 22:51:08," @TickerSymbolYOU: 🥽 #VR is ARK Invest's BIGGEST #BigIdeas2021 | VR #Gaming and the $FB #OculusQuest2 are Just the Beginning!

Come learn…"
2021-04-09 22:50:00,$penn $ino $mara $aal  $tsla $opti $spy $srne $sunw  $dkng $aapl $hexo $boxl $ibio $vxrt  $acb $nio $fb   $gme $fsr… https://t.co/SdyOFlDxkY
2021-04-09 22:49:42,$HOG Hourly (Mar/9)  $AAPL $ALGN $AMZN $PYPL $SQ $MU $CRM $FB $SNAP $REGN $NVDA $NFLX $X $BA $BABA $MMM $CSCO $HD… https://t.co/1Os9dhqMBl
2021-04-09 22:48:54,$HOG Hourly (Feb/5)  $AAPL $ALGN $AMZN $PYPL $SQ $MU $CRM $FB $SNAP $REGN $NVDA $NFLX $X $BA $BABA $MMM $CSCO $HD… https://t.co/VJp4qezsM5
2021-04-09 22:47:46,"Most active NASDAQ listed stocks from today

Dollar Volume: Tesla $TSLA Apple $AAPL Amazon $AMZN $QQQ Microsoft… https://t.co/219kB3LksT"
2021-04-09 22:42:32,"SmartOptions® Unusual Activity Alert
(Delayed)

$FB $250 Calls
04/09/2021 Exp

Trade Volume: 439 Contracts

$2,326,… https://t.co/x3BVWLL31d"
2021-04-09 22:42:23,4.8 Million User Records Allegedly Leaked From Paxful Trading Platform On Sale For One Bitcoin | Benzinga $MSFT $FB… https://t.co/W9ARGAtH80
2021-04-09 22:40:06,"this is a triple-layer-cake of riveting analysis:
@CarlQuintanilla + @ShiraOvide + @JoannaStern 📺… https://t.co/f5KvnYPaSQ"
2021-04-09 22:37:50," @EliteOptions2: Learn to identify momentum and you will separate yourself from everyone else 🚀

$GOOGL  2150C  $12.00  -&gt; $120.00
$FB…"
2021-04-09 22:36:31,@CNBCFastMoney My winners ie all time high $BETZ $FB $GRMN $GOOG $HD $HESAY $MCD $MGP $MSFT $POAHY $SBUX $SPY $XHB.… https://t.co/lctxDD1dpq
2021-04-09 22:34:57,"$FB Facebook - DEF 14A (Proxy Statement (definitive)) SEC Filing
From our Stock News Alerts App"
2021-04-09 22:33:02,"$FB [Facebook, Inc.] - Price: $312.46 - Change: -0.18% - Volume: $15,971,108.00 https://t.co/TC4s58cWhk"
2021-04-09 22:32:22,"$ebon $sklz $intc $mara $xom
$ggb $ocgn $fb $wfc

$1200 into $34k in the last 30 days. If you really want to make h… https://t.co/8VGhb9P5XW"
2021-04-09 22:30:48,"$penn today

$spy $psfe $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda $googl $shop $f $tdoc… https://t.co/h4Hpy7ByMb"
2021-04-09 22:30:17," @thuhkang: Today's Top Bullish Flow.... 🐂

$AAPL $FB $MSFT $PYPL $BIDU $VIPS 

👉https://t.co/2s8fBQeg5O

#options #stockmarket #wallstre…"
2021-04-09 22:30:00,$penn $ino $mara $aal $tsla $opti $spy $srne $sunw  $dkng $aapl $hexo $boxl $ibio $vxrt $acb $nio  $fb   $gme $fsr… https://t.co/x4zB8gnvVB
2021-04-09 22:28:44," @EconomyApp: How Many Stocks Should You Own?

I tackle this question in my new article. 

I'm thrilled to be featured again as a Must Re…"
2021-04-09 22:28:38," @mukund: $AMZN $15B in Online Ad spend is about 10% of US ad spent in market share $GOOG 29%, $FB 25% https://t.co/R6oaYDEsaK"
2021-04-09 22:28:06,"Options Implied Volatility (30-Day)
$AAPL 133 IV 30.0%
$FB 312.46 IV 36.1%
$AMZN 3372.2 IV 28.4%
$GOOG 2285.88 IV 2… https://t.co/flYw0TnOtG"
2021-04-09 22:26:11," @InvestmentTalkk: One sentence, for the rationale behind each of my position, at the times they were first purchased: 

1) $FB ($251): M…"
2021-04-09 22:24:53," @BTCtrademaster: #ALTCOIN Sentiment

What's next for Altcoins as a whole?

$ETH $XRP $LINK $COMP $ADA $UNI $AAPL $TSLA $AMZN $SPY $QQQ $…"
2021-04-09 22:24:24,@fundstrat @fs_insight @chris_fundstrat Oh and micron $MU is tracking $intc too while $CRUS &amp; $QCOM are not.  This… https://t.co/qq7P5GoXQq
2021-04-09 22:23:56,$LOW Daily $AAPL $GOOGL $AMZN $PYPL $SQ $MU $CRM $FB $SNAP $REGN $NVDA $NFLX $X $BA $BABA $MMM $CSCO $HD $JD $KO… https://t.co/XW7eA3xyVu
2021-04-09 22:20:33,$UNP Hourly $AAPL $ALGN $AMZN $PYPL $SQ $MU $CRM $FB $SNAP $REGN $NVDA $NFLX $X $BA $BABA $MMM $CSCO $HD $JD $KO… https://t.co/liFeBepS8Q
2021-04-09 22:19:11, @GerberKawasaki: Zuck spends $2 mil a month on security. About the same budget as Pablo Escobar. #DeleteFacebook $FB #Facebook
2021-04-09 22:18:53,"$SPX SP 500 💥 One ☝️ Word

Fancy 4,129.48 All Time Hi Beasty

#BeastMode 52 Wk Hi 

Happy Friday🍸 

By nGiStrategy… https://t.co/KA3ZevfUad"
2021-04-09 22:18:01,"Facebook | $FB

FB - Retrace first

Long or short it with BTC on Trade8: https://t.co/cobxxVcggv https://t.co/Aa5aidoVrK"
2021-04-09 22:15:24,"Chris Cox earned cash and stock worth $69 million after rejoining Facebook last year $FB

Here is all you have to k… https://t.co/GXL9LKLx6M"
2021-04-09 22:14:51,"@EliteOptions2 For those asking about how to find spot momentum, go look at the runs the tickers he traded made. St… https://t.co/Ut6LOTFg87"
2021-04-09 22:14:09,Nice calls from @RavnTrading @Raikyes in the #tlchat room. $FBIO $RICE $FUBO . Check out the latest vids from… https://t.co/lGfyetYXiz
2021-04-09 22:13:42,(CNBC) - Facebook Chief Product Officer Chris Cox got paid approximately $69 million to rejoin the social media com… https://t.co/E7793YjlZQ
2021-04-09 22:13:13,"Tickers with the most bearish news sentiment for 2021-04-09 as of 18:10:02 EST 
$GME $GOEV $AMZN $GRWG $PLUG $NFLX… https://t.co/VhORazVfZw"
2021-04-09 22:10:09,"Facebook job ads skewing by gender in way that may be illegal, study says $FB $MSFT https://t.co/pRxaqSWOpS"
2021-04-09 22:10:00,$penn $ino $mara $aal $tsla $opti $spy $srne $sunw  $dkng $aapl $hexo $boxl $ibio $vxrt $acb $nio $fb  $amc $gme… https://t.co/e9ch0XpWQE
2021-04-09 22:09:53,"Monkey Bars Example
Right is trending day (colors fairly stacked)
Left is not. (colors all mixed up)

$spy $psfe… https://t.co/Hs1qjXkHbW"
2021-04-09 22:09:36," @TrendSpider: The weekend video is now live!!

Watch here:
https://t.co/bxoJFbLJBu

Reviewed
$SPY
$QQQ
$IWM
$VIX
$BTCUSD
$ETHUSD 
$FB
$F…"
2021-04-09 22:09:02,$FB NEW AICLE : Chris Cox earned cash and stock worth $69 million after rejoining Facebook last year… https://t.co/WwvenV1mS7
2021-04-09 22:07:35,I know this isn't that unusual at public companies...but always interesting to see the way boards recommend shareho… https://t.co/Ahh67HLU33
2021-04-09 22:07:27," @MarketCurrents: $FB $FB $MSFT - Facebook job ads skewing by gender in way that may be illegal, study says https://t.co/VUOyeyFid8"
2021-04-09 22:07:21,"$FB $FB $MSFT - Facebook job ads skewing by gender in way that may be illegal, study says https://t.co/VUOyeyFid8"
2021-04-09 22:06:18,@SleepwellCap @benedictevans Yeah data availability/privacy is an important point (unlikely to affect $FB or $FICO)… https://t.co/Od9nS69ODc
2021-04-09 22:05:50," @TrendSpider: The weekend video is now live!!

Watch here:
https://t.co/bxoJFbLJBu

Reviewed
$SPY
$QQQ
$IWM
$VIX
$BTCUSD
$ETHUSD 
$FB
$F…"
2021-04-09 22:05:08,Chris Cox earned cash and stock worth $69 million after rejoining Facebook last year $FB https://t.co/Q0j745nHkz
2021-04-09 22:03:51,"@stonksrus $aapl today

$spy $psfe $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda $googl $shop… https://t.co/Tap1xV3TAB"
2021-04-09 22:03:24," @TickerSymbolYOU: 🥽 #VR is ARK Invest's BIGGEST #BigIdeas2021 | VR #Gaming and the $FB #OculusQuest2 are Just the Beginning!

Come learn…"
2021-04-09 22:02:35, @GerberKawasaki: Zuck spends $2 mil a month on security. About the same budget as Pablo Escobar. #DeleteFacebook $FB #Facebook https://t…
2021-04-09 22:02:31,$CRM Hourly (Apr/9) $AAPL $ALGN $AMZN $PYPL $SQ $MU $CRM $FB $SNAP $REGN $NVDA $NFLX $X $BA $BABA $MMM $CSCO $HD… https://t.co/yBpXtJySqy
2021-04-09 22:02:03,"The weekend video is now live!!

Watch here:
https://t.co/bxoJFbLJBu

Reviewed
$SPY
$QQQ
$IWM
$VIX
$BTCUSD
$ETHUSD… https://t.co/gg9CWgeN6V"
2021-04-09 22:01:13," @mukund: $AMZN $15B in Online Ad spend is about 10% of US ad spent in market share $GOOG 29%, $FB 25% https://t.co/R6oaYDEsaK"
2021-04-09 22:00:49," @EconomyApp: How Many Stocks Should You Own?

I tackle this question in my new article. 

I'm thrilled to be featured again as a Must Re…"
2021-04-09 22:00:34,"How Many Stocks Should You Own?

I tackle this question in my new article. 

I'm thrilled to be featured again as a… https://t.co/HB5U6OyZgz"
2021-04-09 22:00:23,"🥽 #VR is ARK Invest's BIGGEST #BigIdeas2021 | VR #Gaming and the $FB #OculusQuest2 are Just the Beginning!

Come le… https://t.co/YoH4dXDfxU"
2021-04-09 22:00:00,"Today's Top Bullish Flow.... 🐂

$AAPL $FB $MSFT $PYPL $BIDU $VIPS 

👉https://t.co/2s8fBQeg5O

#options #stockmarket… https://t.co/g8OFx4S1nf"
2021-04-09 21:59:00,$SNAP Hourly  $AAPL $ALGN $AMZN $PYPL $SQ $MU $CRM $FB $SNAP $REGN $NVDA $NFLX $X $BA $BABA $MMM $CSCO $HD $JD $KO… https://t.co/3CvxEbRMjh
2021-04-09 21:55:44,"$aapl
4 Day Look at Apple
Tuesday, Lots of VOLUME and PRICE at 126.25
Today, VC at 132 but PC (Price Consolidation)… https://t.co/xSmIKeVxtI"
2021-04-09 21:54:37, @GerberKawasaki: Zuck spends $2 mil a month on security. About the same budget as Pablo Escobar. #DeleteFacebook $FB #Facebook
2021-04-09 21:54:25," @JulianKlymochko: Prior to Facebook, the assumed market dynamic was that social networks were like nightclubs, cool for 6-12 months then…"
2021-04-09 21:53:51," @InvestmentTalkk: One sentence, for the rationale behind each of my position, at the times they were first purchased: 

1) $FB ($251): M…"
2021-04-09 21:52:01, @GerberKawasaki: Zuck spends $2 mil a month on security. About the same budget as Pablo Escobar. #DeleteFacebook $FB #Facebook
2021-04-09 21:51:44," @1stsmartercheat: @stonksrus Solid Support at 3310
70% of volume came above 3310 
50% was above 3345 in a narrow range up to 3370

$amzn…"
2021-04-09 21:51:42," @ZAechnical: The most relevant speech of our time 

$FB $GOOGL $TWTR"
2021-04-09 21:51:03,@zaxoanl $UNH Daily $AAPL $ALGN $AMZN $PYPL $SQ $MU $CRM $FB $SNAP $REGN $NVDA $NFLX $X $BA $BABA $MMM $CSCO $HD… https://t.co/c7N4UXSM0s
2021-04-09 21:50:51,"@stonksrus Solid Support at 3310
70% of volume came above 3310 
50% was above 3345 in a narrow range up to 3370… https://t.co/3oQJ3do7Rk"
2021-04-09 21:50:42," @ZAechnical: The most relevant speech of our time 

$FB $GOOGL $TWTR"
2021-04-09 21:50:07,Zuck spends $2 mil a month on security. About the same budget as Pablo Escobar. #DeleteFacebook $FB #Facebook https://t.co/9KCA4iudLZ
2021-04-09 21:48:34,"@stonksrus 70% of volume came above 3310 
50% was above 3345 in a narrow range up to 3370

$amzn

$spy $psfe $qqq… https://t.co/jWLOSSCeNi"
2021-04-09 21:48:09,"The good: besides large tech $aapl, $goog, $amzn, and $fb for which i happened to be perfectly positioned with a mo… https://t.co/wwO0UxZ0FC"
2021-04-09 21:48:06," @1stsmartercheat: @stonksrus 70% of volume came above 3310 
50% was above 3345 in a narrow range up to 3370

$amzn

$spy $psfe $qqq $tsl…"
2021-04-09 21:46:51,"@stonksrus 70% of volume came above 3310 
50% was above 3345 in a narrow range up to 3370

$amzn

$spy $psfe $qqq… https://t.co/bQiKKgKsiE"
2021-04-09 21:45:36,@InvestmentTalkk Superb sentences @InvestmentTalkk ! It’s hard to summarize the key thrust in one sentence - you do… https://t.co/5evbl5pvuN
2021-04-09 21:45:01," @hesham_monica: 5-min chart of $FB. Awaiting Short Signal
https://t.co/wOJwxNKs9p https://t.co/oZPmkh0GzL"
2021-04-09 21:44:59," @stonksrus: $amzn
VC and PC together: 3355
$spy $psfe $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda $googl $shop $…"
2021-04-09 21:44:50, @ItsAirplaneJane: Wow really $FB you aren't going to disclose to people that their information was spread all over the internet well tha…
2021-04-09 21:42:34,"Great plays #RichardHamiltonJr #versatiletrades
$SPY $FB $BABA
Your monster gainers of .14/.14/.08 that all your su… https://t.co/pKyYMD6YD3"
2021-04-09 21:41:59,"95% 💵 in stocks, the other 5% on Bryce Harper to win MVP. LFG! 🤑💰

$SPY
$TWTR
$FB
$NVDA
$AAPL
$SQ
$PINS
$CHWY 
$HON… https://t.co/vytiTqZz4q"
2021-04-09 21:41:42,Interesting take here. Facebook bought Instagram for $1 billion. $FB A company with no revenue but was recognized f… https://t.co/zOF3vy2Fvx
2021-04-09 21:41:13, @mktparticipants: 3/EOD recap: This week's strong upward action was lead by the #FAANG group which we will review this weekend after thi…
2021-04-09 21:41:09,@Brian_Spence73 @jimcramer @MadMoneyOnCNBC @CramerClub @CNBCFastMoney I believe it was March 24th?… https://t.co/aNhkDvjOfc
2021-04-09 21:40:10," @TicTocTick: If ur subscription seller is selling S&amp;P500 short, tell him it’s not gonna happen with these stocks at these levels 👇

$FB…"
2021-04-09 21:39:46,Wow really $FB you aren't going to disclose to people that their information was spread all over the internet well… https://t.co/aBoRedNQV4
2021-04-09 21:37:38,What Did the Stock Market Do Today? 3 Big Stories to Catch Up On. $GME $COIN $PTON $AMZN $FB $TWTR $PENN $ENJ.X… https://t.co/Ui50ONIFyi
2021-04-09 21:37:09,"@ShaanVP Investing is all about the future

$FB bought Instagram at a price that undervalued the future"
2021-04-09 21:36:19,"$BTC $ETH $LINK $XTZ $ADA $VET $KNC $SXP $TWTR $ES $JD $BABA $BIDU $TME $AAPL 
$SPY $QQQ $DIS $TSLA $SHOP
$AMD… https://t.co/X0dr7CAab6"
2021-04-09 21:35:26,"Update+Alerts+watchlist 
All are here in this discord group
📌  

📕⏳🟡70k+members 
 $WYNN $HOME $KNDI $MOBL $CBAT… https://t.co/XwjxXdKm39"
2021-04-09 21:35:10,"📌Discord   

Best stock traders group out there!
updates + Chatroom +analysis
📈📊⏳

$BIDU $SAVE $WORK $T $AAPL $C… https://t.co/6yO7ymSFtR"
2021-04-09 21:33:47,"Alerts given
Trading Chat on Discord!👇

JOIN for FREE ✅

💸
$SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX… https://t.co/71Mk0YGVCe"
2021-04-09 21:32:38,"It’s really amazing Place,
Lot of thanks to this community...👇 

$TCEHY $RKT $FB $UBER $AYX $DDOG $BABA $BNGO $AAPL… https://t.co/zXqPZCwrcs"
2021-04-09 21:31:44,"$amzn
VC and PC together: 3355
$spy $psfe $qqq $tsla $pltr $aapl $amzn $twtr $fb $msft $nflx $crm $penn $nvda… https://t.co/XHlASVdtNH"
2021-04-09 21:31:13,"5-min chart of $FB. Awaiting Short Signal
https://t.co/wOJwxNKs9p https://t.co/oZPmkh0GzL"
2021-04-09 21:30:34," @ZAechnical: The most relevant speech of our time 

$FB $GOOGL $TWTR"
2021-04-09 21:29:00," @ThetaTendies: $UBER vs $FB

I can't be the only one that thinks this is the next 500B company right? https://t.co/gGscPULypp"
2021-04-09 21:28:01," @MarketActionLv: Most Active #Options 04/09/21
$AAPL 72% Calls - 28% Puts
$TSLA 62% Calls - 38% Puts
$PLTR 84% Calls - 16% Puts
$FUBO 76…"
2021-04-09 21:26:14,"🔴🔴  You are invited to test drive PREMIUM features for 2 weeks!

via ⟶ 

📊
$SPAQ $JAKK $IDEX $BOXL $TSLA $NKLA… https://t.co/BIxKG17PrH"
2021-04-09 21:24:12,"Top 20 #Stocks On WallStreetBets as of Friday...

$GME
$AAPL
$ASO
$PLTR
$TSLA
$APHA
$BB
$SQ
$VIAC
$FUBO
$AMC
$DIS… https://t.co/Tt0rPFa9hq"
2021-04-09 21:24:02,"Facebook CPO Christopher Cox's 2020 pay jumps 16,551% to $70M https://t.co/l3qfzMpE $FB #execpay"
2021-04-09 21:23:32,"Most Active #Options 04/09/21
$AAPL 72% Calls - 28% Puts
$TSLA 62% Calls - 38% Puts
$PLTR 84% Calls - 16% Puts… https://t.co/agUrkv1Nxb"
2021-04-09 21:19:30," @FXCKWALLST: If you ended red this week, ask yourself why? The blueprint was laid out last Sunday.

Long $XLK on the breakout. Every sin…"
